timestamp,open,high,low,close,volume
1724868000,58606.801,59505.801,58538.699,59464.602,7573.6191
1724871600,59464.602,59799,58775.301,58872.301,7721.8872
1724875200,58872.301,59597.398,58547.102,59286.5,13133.321
1724878800,59286.5,59470,59042.199,59092,2963.178
1724882400,59092,59228,58801.398,59171.102,3273.417
1724886000,59171.102,59181.301,58951,59013.102,1131.347
1724889600,59013.102,59227.801,58880.102,59185.898,1926.613
1724893200,59185.898,59310.602,58833.301,58969.102,2539.9351
1724896800,58969.102,59168.199,58898.301,59111.102,1753.837
1724900400,59111.102,59167.301,59000,59119.199,1172.7321
1724904000,59119.199,59199,59036.699,59174.801,1966.521
1724907600,59174.801,59440,59115.102,59409.898,2629.564
1724911200,59409.898,59745.301,59340.801,59538.102,3824.144
1724914800,59538.102,59665.102,59476,59550,1642.097
1724918400,59550,59606.602,59333,59522.602,2919.502
1724922000,59522.602,59743.801,59521.102,59556.301,2894.936
1724925600,59556.301,59820,59544,59650.301,2403.4509
1724929200,59650.301,60450,59586.801,60033,9997.1104
1724932800,60033,60542,59953.602,60294.102,8081.7349
1724936400,60294.102,60647.801,60150,60598.699,7032.293
1724940000,60598.699,60930,60400,60785.301,9542.5361
1724943600,60785.301,61148.699,60676.199,60747,9372.5693
1724947200,60747,60926.398,60188.801,60257.898,7227.6592
1724950800,60257.898,60570,60131.699,60508.301,4805.7021
1724954400,60508.301,60537.301,58868,59121.898,19459.766
1724958000,59121.898,59681.398,58910.801,59231.5,10410.583
1724961600,59231.5,59492.801,59183,59489.301,3513.261
1724965200,59489.301,59614.398,59387.602,59449.5,2259.937
1724968800,59449.5,59449.5,58618.199,59173.898,7490.1709
1724972400,59173.898,59359,59101.199,59315.801,1654.954
1724976000,59315.801,59446.699,59088,59170,3445.688
1724979600,59170,59274.898,58916.898,59186,3227.447
1724983200,59186,59309.398,59010,59168.602,1669.423
1724986800,59168.602,59178.898,58858,59003.301,2437.385
1724990400,59003.301,59130,58973.699,58988,1288.3929
1724994000,58988,59000,58643,58756.699,4464.8188
1724997600,58756.699,59349.801,58680.898,59330.5,5343.7842
1725001200,59330.5,59566,59207.199,59246.301,4643.9912
1725004800,59246.301,59563,59240.801,59421.898,2898.825
1725008400,59421.898,59644.602,59392,59557.898,2961.2009
1725012000,59557.898,59649.898,59380.898,59552.102,2457.666
1725015600,59552.102,59617.602,59288.699,59364.898,3351.4299
1725019200,59364.898,59922,59340,59511.102,7533.7271
1725022800,59511.102,59649.699,58883,59634.5,9228.3936
1725026400,59634.5,59820.699,58400,58424.199,17897.752
1725030000,58424.199,58650,57910,58055.898,17730.971
1725033600,58055.898,58586.699,57665.699,58520.301,13396.499
1725037200,58520.301,58794.5,58372,58606.102,5858.4312
1725040800,58606.102,59390.801,58591.301,59346,10454.629
1725044400,59346,59346,58666.602,58666.602,5849.8589
1725048000,58666.602,59034,58661.102,59033.801,2205.2329
1725051600,59033.801,59124,58939.102,59031.5,1523.252
1725055200,59031.5,59293.898,59020.602,59200.5,1981.644
1725058800,59200.5,59254.898,59056,59100.898,1302.558
1725062400,59100.898,59437.699,59030.602,59208.398,2682.4409
1725066000,59208.398,59307.5,59150,59246.398,809.56201
1725069600,59246.398,59262.602,59110.102,59171.5,720.63599
1725073200,59171.5,59228.199,59101.801,59205.398,681.336
1725076800,59205.398,59327.898,59186.301,59325.5,972.82898
1725080400,59325.5,59325.5,59184.898,59190.102,731.78302
1725084000,59190.102,59245.602,59130,59135,1277.104
1725087600,59135,59170.398,59034.602,59064,1551.4189
1725091200,59064,59108,58945.5,58953.301,1657.52
1725094800,58953.301,59006.801,58801.699,58885.199,2582.458
1725098400,58885.199,59137.898,58847,59103.5,1797.059
1725102000,59103.5,59150,59063.301,59094.5,965.77002
1725105600,59094.5,59220.301,59040,59161.801,1933.845
1725109200,59161.801,59230,58897.801,58928.199,2114.29
1725112800,58928.199,59133.801,58855.699,59100.102,2030.792
1725116400,59100.102,59130,58942,58992.102,1198.194
1725120000,58992.102,59011.102,58822.602,58947.199,1257.955
1725123600,58947.199,59020.898,58705.898,58989.602,2539.9839
1725127200,58989.602,59119,58840.199,58900.301,2125.03
1725130800,58900.301,58922.602,58790.801,58838,727.737
1725134400,58838,58952,58758.301,58922.602,884.854
1725138000,58922.602,59144,58888.801,59031.102,984.42999
1725141600,59031.102,59100,58976.301,59003.801,670.36798
1725145200,59003.801,59044,58902.801,58944.398,762.79797
1725148800,58944.398,59053.102,58875.602,58911,1243.0439
1725152400,58911,58943.699,58800,58803.898,1009.862
1725156000,58803.898,58830.801,58227.602,58523.5,6546.1392
1725159600,58523.5,58650,58369.801,58504.301,2078.333
1725163200,58504.301,58571.699,58337.5,58418.199,1585.1331
1725166800,58418.199,58446.801,57719.801,57959,10056.966
1725170400,57959,58274.301,57914.699,58169.898,2884.8789
1725174000,58169.898,58510.102,58107.102,58457.699,3859.7229
1725177600,58457.699,58489.801,58184.102,58217.699,2506.8521
1725181200,58217.699,58380.898,58120,58183,2141.896
1725184800,58183,58200,57853.398,57904.699,4396.582
1725188400,57904.699,58218.199,57800,58204,3880.929
1725192000,58204,58290,57860,57989.5,3261.4651
1725195600,57989.5,58188.102,57671,58132.102,5538.1641
1725199200,58132.102,58145.898,56913.398,57842.602,16214.751
1725202800,57842.602,58354.199,57711.102,58190,5754.771
1725206400,58190,58329.301,58046.398,58100.102,3657.7949
1725210000,58100.102,58172.801,57831.199,58095.102,2601.78
1725213600,58095.102,58790.801,58086.199,58511.699,6837.2051
1725217200,58511.699,58749.699,58250,58481.5,3145.0271
1725220800,58481.5,58643.301,58350,58401.102,1841.1331
1725224400,58401.102,58404.602,58051.199,58319.5,2073.2991
1725228000,58319.5,58398.102,57161.898,57274.301,12766.862
1725231600,57274.301,57575.102,57167.102,57266.102,5651.7158
1725235200,57266.102,57625.199,57072.199,57432.898,5748.7769
1725238800,57432.898,57543,57200,57386,3185.5779
1725242400,57386,57691.398,57250,57470,3644.865
1725246000,57470,57749.898,57459.301,57721.301,7358.3208
1725249600,57721.301,57750,57417.102,57434,3618.0901
1725253200,57434,57970.199,57411,57750.801,3530.3291
1725256800,57750.801,57850,57644.602,57659.102,1519.234
1725260400,57659.102,57762.801,57322.102,57517.301,2970.437
1725264000,57517.301,58280,57476.699,58031.801,8161.4868
1725267600,58031.801,58440,57873.5,58373.898,5509.0068
1725271200,58373.898,58578.5,58258.602,58471.602,5172.1221
1725274800,58471.602,58646.898,58312,58394.398,3981.167
1725278400,58394.398,58481.699,58216.801,58361.699,3039.2041
1725282000,58361.699,58481.602,58121.398,58146.5,3917.2649
1725285600,58146.5,58800,58062.898,58595.5,10605.678
1725289200,58595.5,58720.398,58474.699,58516,2608.8621
1725292800,58516,58638.602,58274,58321.699,2136.4919
1725296400,58321.699,58565.301,58271.199,58491.699,2037.1429
1725300000,58491.699,58646.301,58290.602,58461.301,1976.681
1725303600,58461.301,58550,58363.801,58417.898,1037.552
1725307200,58417.898,59289.801,58355.102,58953.301,7500.2832
1725310800,58953.301,59262.5,58840,59011.699,5708.7578
1725314400,59011.699,59347.602,58970.102,59324.5,2980.709
1725318000,59324.5,59423.102,59043.102,59116.699,2858.136
1725321600,59116.699,59233.602,59000.898,59233.5,1370.567
1725325200,59233.5,59391.898,59157.5,59359.898,2146.1101
1725328800,59359.898,59805,59282.102,59290.102,6990.7432
1725332400,59290.102,59310.699,59050,59089.398,2676.9109
1725336000,59089.398,59225,58970,59069.602,2382.1379
1725339600,59069.602,59234.602,58963.699,59158.301,2381.814
1725343200,59158.301,59158.699,58823.398,58861.5,3744.958
1725346800,58861.5,59111.301,58847,59074.699,1934.313
1725350400,59074.699,59110.102,58680.102,58758.398,3885.5601
1725354000,58758.398,58940.199,58755,58835.199,2079.1021
1725357600,58835.199,59169.5,58802.301,59060,2959.4441
1725361200,59060,59090.5,58914.699,59042.801,1310.316
1725364800,59042.801,59331.898,59028,59109.898,4281.5151
1725368400,59109.898,59291,58175,58371,13040.823
1725372000,58371,58371,57540,57653.898,18697.93
1725375600,57653.898,58004.602,57594.5,57700.398,7317.4551
1725379200,57700.398,57909.5,57630,57671.5,3959.2671
1725382800,57671.5,58092,57641.699,57668,4807.1108
1725386400,57668,58032.898,57550,57899,4541.5298
1725390000,57899,58224,57812.898,58014.398,5584.728
1725393600,58014.398,58219,58014.398,58209.801,2074.0291
1725397200,58209.801,58221.5,57916.199,58100,2152.616
1725400800,58100,58164.398,57829.602,57842.301,1887.738
1725404400,57842.301,57886.398,57356.699,57450.199,4831.0879
1725408000,57450.199,57923.699,57090,57107.801,8036.0698
1725411600,57107.801,57124.5,55501,56751.102,32550.652
1725415200,56751.102,56796,56471.199,56614.602,4973.8242
1725418800,56614.602,56825.301,56573.398,56636.602,2981.3311
1725422400,56636.602,56706.898,56530.102,56669.898,1755.823
1725426000,56669.898,56669.898,56130,56218.102,4871.9551
1725429600,56218.102,56506.199,56200,56236.699,4236.251
1725433200,56236.699,56863,56214.199,56714.898,4865.645
1725436800,56714.898,56879.699,56632.602,56750.602,2108.0271
1725440400,56750.602,56829.699,56551.801,56579.602,2464.4409
1725444000,56579.602,56679.398,56424,56430.102,3299.616
1725447600,56430.102,56655.398,56428.801,56540,1679.2
1725451200,56540,56737.699,56463.898,56575.199,2779.9709
1725454800,56575.199,56664.602,56260,56466.199,6871.4438
1725458400,56466.199,57550,56130,57483.699,19189.672
1725462000,57483.699,58130,57323.801,58098.699,18013.99
1725465600,58098.699,58499.801,58086,58374.898,12763.345
1725469200,58374.898,58448.301,57774.699,57839.898,7864.4268
1725472800,57839.898,57962.699,57594.199,57647.102,4907.292
1725476400,57647.102,58138.5,57620.5,58020.898,3946.47
1725480000,58020.898,58154.398,57716.602,58005.699,3610.1941
1725483600,58005.699,58094.5,57907.602,58073.699,1245.042
1725487200,58073.699,58378,58006.699,58104.5,3299.7229
1725490800,58104.5,58208.898,57860,57937.801,1815.558
1725494400,57937.801,58300,57923.801,57975,2516.292
1725498000,57975,58219.898,57925,57998.898,1941.524
1725501600,57998.898,58041.5,57627.102,57658.602,3428.0049
1725505200,57658.602,57660,56886,57094.102,11177.424
1725508800,57094.102,57269.801,57040.102,57183,2605.041
1725512400,57183,57238.699,56975.301,57169,2306.3711
1725516000,57169,57200,56491,56885,7619.75
1725519600,56885,57218.699,56800,57125.102,4193.8579
1725523200,57125.102,57202.398,56932,56985.898,2723.6541
1725526800,56985.898,56990.602,56588,56770.301,5585.2178
1725530400,56770.301,56824.199,56599.5,56739.199,3324.5181
1725534000,56739.199,56843.801,56623.5,56665.898,3338.5291
1725537600,56665.898,56820,56294.301,56637.898,12552.336
1725541200,56637.898,57125.898,56531.898,56999.898,9931.3584
1725544800,56999.898,57319.301,56428.801,56533.801,15877.805
1725548400,56533.801,56653.301,55761.699,55950.102,21113.395
1725552000,55950.102,56396.102,55929,56315.602,7288.6548
1725555600,56315.602,56593.5,56173,56581.602,5878.8999
1725559200,56581.602,56684.199,56471.699,56521.301,2811.6621
1725562800,56521.301,56545.801,55729.602,56018.602,9871.5635
1725566400,56018.602,56244,55972,56060.801,3757.623
1725570000,56060.801,56237.801,55509.801,56110.199,5176.5269
1725573600,56110.199,56203.602,55740.301,56076.898,3155.8831
1725577200,56076.898,56180,55955,56150.5,1369.5649
1725580800,56150.5,56312.199,55948,56141.102,3125.0791
1725584400,56141.102,56588.602,55954.5,56535.602,3707.3291
1725588000,56535.602,56844.699,56472.301,56716.801,4267.3062
1725591600,56716.801,56820,56481.801,56558,2627.6399
1725595200,56558,56722.898,56556.398,56568.398,1796.9301
1725598800,56568.398,56641.602,56280,56464.699,3207.636
1725602400,56464.699,56494.199,56241.5,56398.699,2866.634
1725606000,56398.699,56415.801,55205,55763.898,19589.277
1725609600,55763.898,55900,55592.398,55752.398,4869.3701
1725613200,55752.398,55898,55641.199,55866.102,2821.1689
1725616800,55866.102,56247,55857.699,56150.102,5068.5078
1725620400,56150.102,56221.602,55800,55977.301,5482.458
1725624000,55977.301,56948.801,55612.199,56849.898,21991.57
1725627600,56849.898,56997.602,55806.801,55860.5,18208.828
1725631200,55860.5,55908.602,54342.898,54700.699,38005.613
1725634800,54700.699,54977.398,53767,54020,28907.59
1725638400,54020,54238,53611.102,54054.898,16225.585
1725642000,54054.898,54420.102,53655.5,53910,11561.791
1725645600,53910,53975.898,53321.102,53322.102,12347.614
1725649200,53322.102,53982.102,53234.199,53511.5,13559.058
1725652800,53511.5,53775.602,52610.398,52872,19402.697
1725656400,52872,53758,52500.199,53758,12598.31
1725660000,53758,53846.199,53581.699,53620,3019.2729
1725663600,53620,53943.398,53585.199,53934,2463.272
1725667200,53934,54069,53860.398,53895.898,2782.02
1725670800,53895.898,53976.199,53733,53794.398,1812.619
1725674400,53794.398,53929.102,53734,53786.398,1373.4611
1725678000,53786.398,53850,53763.5,53797,981.69098
1725681600,53797,54030.699,53788.699,54027.602,1422.198
1725685200,54027.602,54347.699,53976.301,54154,4517.229
1725688800,54154,54359,54012.602,54290.801,2611.436
1725692400,54290.801,54384.199,54153.801,54260,2355.3149
1725696000,54260,54364,54162.199,54354,2176.481
1725699600,54354,54394.801,54141,54225.801,2247.9609
1725703200,54225.801,54430,54221,54322.602,1996.569
1725706800,54322.602,54478.699,54260.398,54308.102,2416.6421
1725710400,54308.102,54638.398,54308.102,54546.301,3452.6331
1725714000,54546.301,54633.898,54379.199,54525.699,2907.9819
1725717600,54525.699,54672,54460,54604.898,2752.4761
1725721200,54604.898,54812,54570,54750.5,2939.813
1725724800,54750.5,54827.5,54420.5,54450,2981.168
1725728400,54450,54522.699,53970.301,54110.398,5589.2578
1725732000,54110.398,54374.199,54015,54268.102,3104.073
1725735600,54268.102,54438.602,54204.5,54380,1551.275
1725739200,54380,54417.801,54128.5,54134.102,2139.1101
1725742800,54134.102,54164.898,53835.699,53906.801,3706.678
1725746400,53906.801,54073.699,53838.602,53933.801,1987.662
1725750000,53933.801,54232.5,53782.5,54139.5,3820.991
1725753600,54139.5,54161.801,53942.102,54117,1920.266
1725757200,54117,54335,54107.602,54253.699,1949.009
1725760800,54253.699,54488,54253.699,54309.898,2618.1069
1725764400,54309.898,54369,54226.398,54366.102,1441.7469
1725768000,54366.102,54565.5,54339.301,54473.602,2369.0471
1725771600,54473.602,54502,54285.801,54320.199,1715.8781
1725775200,54320.199,54400,54233.699,54271.898,1433.302
1725778800,54271.898,54509.898,54270.898,54414.5,2088.5371
1725782400,54414.5,54463.898,54325.602,54458,1440.114
1725786000,54458,54699.801,54426,54426.102,3346.418
1725789600,54426.102,54621.199,54420,54575.199,1369.5
1725793200,54575.199,54646.602,54481.301,54534.301,1371.766
1725796800,54534.301,54549.5,54080,54168.301,5054.8911
1725800400,54168.301,54382.301,54050,54371.602,3661.863
1725804000,54371.602,54418.398,54030,54119.102,3211.1831
1725807600,54119.102,54174.102,53630.102,53670,6675.3359
1725811200,53670,53999.398,53607.5,53886.699,3753.2061
1725814800,53886.699,54509.199,53880,54482.398,5954.8799
1725818400,54482.398,54519.898,54255.301,54395,2604.4319
1725822000,54395,54456.898,54296.602,54315.801,1233.245
1725825600,54315.801,54367.398,54159.898,54357.699,2000.856
1725829200,54357.699,54630.801,54301.102,54443.602,3862.26
1725832800,54443.602,55300,54339.602,54513,14965.624
1725836400,54513,54954.398,54422.801,54850,4642.3018
1725840000,54850,55188,54663.199,55022.199,5209.6401
1725843600,55022.199,55375.801,54881.102,55079.199,5556.8501
1725847200,55079.199,55114,54822.301,55085.602,2623.468
1725850800,55085.602,55194.199,54771.102,55093.699,3719.521
1725854400,55093.699,55129.5,54825,54836.898,2335.2839
1725858000,54836.898,54912.199,54560.301,54645.301,3470.396
1725861600,54645.301,54959.301,54619.898,54881.102,2489.501
1725865200,54881.102,54999.5,54711.699,54946,2353.675
1725868800,54946,55320,54930.602,55233.398,4085.4399
1725872400,55233.398,55532.5,55059.199,55129.301,7138.5142
1725876000,55129.301,55430.699,55066,55332,3064.856
1725879600,55332,55350,55131.301,55239.898,2059.4661
1725883200,55239.898,55340,54927.602,55323.301,3969.729
1725886800,55323.301,55810,55221.102,55662.801,10483.215
1725890400,55662.801,55728.699,54760,54800,14655.884
1725894000,54800,55458.5,54791.801,55364.898,9522.2285
1725897600,55364.898,56499.398,55320.602,56401.898,18123.742
1725901200,56401.898,56749.602,56309.898,56486.699,10069.472
1725904800,56486.699,56618.398,56232,56499.199,6103.6792
1725908400,56499.199,57164.5,56443.398,57069,8767.5049
1725912000,57069,57129,56782.801,56989.5,3937.7759
1725915600,56989.5,58150.199,56982.102,57433.398,15265.173
1725919200,57433.398,57609.801,57176.5,57203.801,3563.1621
1725922800,57203.801,57240,56983,57014.5,3414.429
1725926400,57014.5,57044.398,56600.199,56949.898,5111.2969
1725930000,56949.898,57030,56688.801,56872.699,2901.6709
1725933600,56872.699,56889.102,56609,56749,2157.2
1725937200,56749,56785.898,56490.5,56495.5,3282.2671
1725940800,56495.5,56705.602,56350,56580.301,3730.981
1725944400,56580.301,56953,56552.801,56915.102,3393.5559
1725948000,56915.102,56915.102,56740.699,56805.398,1662.613
1725951600,56805.398,57278,56750,57191.398,5666.2241
1725955200,57191.398,57346,56960.699,57030,4383.6411
1725958800,57030,57249.898,56861.5,57062.102,3764.218
1725962400,57062.102,57164.301,56911.898,57137.398,1971.302
1725966000,57137.398,57243.801,56983.801,57196,2708.8101
1725969600,57196,57497.102,57126.398,57178.801,5578.0562
1725973200,57178.801,57180.301,56606,56709.5,10997.743
1725976800,56709.5,57150,56485.102,56913.102,12550.47
1725980400,56913.102,57195.699,56548.898,56548.898,7721.2578
1725984000,56548.898,56926.801,56521.398,56783.5,4007.0239
1725987600,56783.5,57363.602,56761.5,57150.699,6417.603
1725991200,57150.699,57989.102,57150.699,57561.898,11892.944
1725994800,57561.898,58039.699,57299.5,57929.801,7519.8369
1725998400,57929.801,57955.301,57500,57544.5,4439.0762
1726002000,57544.5,57726.398,57409.801,57495.102,2620.6689
1726005600,57495.102,57654.199,57422,57585.699,1909.298
1726009200,57585.699,57864,57557.602,57620.301,2075.7229
1726012800,57620.301,57670.102,57420,57620.102,2420.936
1726016400,57620.102,57732.301,56644,56689.898,13455.852
1726020000,56689.898,57148.5,56656,56892.5,5853.5449
1726023600,56892.5,56948.602,56644.301,56783.5,3935.438
1726027200,56783.5,56783.5,56210.102,56498.102,9777.8711
1726030800,56498.102,56513.898,56037.801,56220,6230.1069
1726034400,56220,56568.5,56150.301,56441.301,4864.7251
1726038000,56441.301,56769.898,56441.301,56687,3310.4751
1726041600,56687,56697.801,56321.602,56369.898,4571.9829
1726045200,56369.898,56714.699,56352.102,56650.898,2714.6621
1726048800,56650.898,56671.102,56293.602,56493.398,5064.4409
1726052400,56493.398,56866.102,56493.398,56778.602,4672.6421
1726056000,56778.602,56921.102,56243.199,56720,13020.081
1726059600,56720,57148.898,55666.898,55711.699,22238.926
1726063200,55711.699,56015.602,55530.102,55949.699,16243.004
1726066800,55949.699,56999.801,55830,56673.199,18212.412
1726070400,56673.199,57510,56619.398,57284.5,13642.601
1726074000,57284.5,57884,57225.102,57675.199,13311.661
1726077600,57675.199,57977.398,57330.102,57476.5,10368.049
1726081200,57476.5,57764.801,57294.699,57551.301,5711.6338
1726084800,57551.301,57649.898,57400,57446,1534.1331
1726088400,57446,57531.801,57220,57326,2312.906
1726092000,57326,57445.102,57182.5,57445.102,1688.0031
1726095600,57445.102,57484.398,57281.301,57310.398,1368.996
1726099200,57310.398,57899,57298.5,57592.102,6473.1191
1726102800,57592.102,58313.398,57572.102,58118.102,5194.8379
1726106400,58118.102,58466,57812.301,57923.102,8525.3701
1726110000,57923.102,58322.199,57923,58210,3120.7791
1726113600,58210,58404.699,58128.898,58154.199,2683.5359
1726117200,58154.199,58154.199,57902.301,57948.398,2940.9021
1726120800,57948.398,58078.898,57801.199,57918.199,2833.7949
1726124400,57918.199,58123,57837,58105.102,2661.7959
1726128000,58105.102,58326.301,58067.301,58145,3930.8401
1726131600,58145,58227,57960.5,57996.602,2111.1189
1726135200,57996.602,58077.898,57900.699,57905.602,1551.9969
1726138800,57905.602,58129,57868,58035,2246.0491
1726142400,58035,58140,57557,57673.898,8096.5542
1726146000,57673.898,57882.398,57306.602,57602.699,12640.081
1726149600,57602.699,58580.898,57500.301,57500.301,18831.102
1726153200,57500.301,57849.699,57371,57474.898,8424.4707
1726156800,57474.898,58116,57456.602,58042.5,6346.0308
1726160400,58042.5,58403.801,57978.199,58380.102,6199.5391
1726164000,58380.102,58446,57942.398,58147.801,5864.1328
1726167600,58147.801,58436,58096.801,58384.301,4960.2681
1726171200,58384.301,58390.102,58078.5,58176,3051.7461
1726174800,58176,58392.102,57645.602,57890.699,7488.792
1726178400,57890.699,58243.102,57863.301,58117.102,3082.7051
1726182000,58117.102,58162.699,58002.602,58104.801,1189.766
1726185600,58104.801,58215,57949.699,58002.801,2073.9099
1726189200,58002.801,58232.102,57835.699,58109.898,2828.7849
1726192800,58109.898,58149.602,57937.898,58020,1268.7321
1726196400,58020,58046.199,57800,57821.898,1621.028
1726200000,57821.898,57960,57794,57809.301,1116.111
1726203600,57809.301,58000,57800.801,57910.699,1272.766
1726207200,57910.699,57926,57700.699,57728.102,2283.929
1726210800,57728.102,58118.199,57726.898,58085,2519.459
1726214400,58085,58127.699,57890.301,57927.102,1997.0129
1726218000,57927.102,58119.898,57891.602,58024.898,1538.496
1726221600,58024.898,58335.699,58003,58325.301,3266.291
1726225200,58325.301,58325.398,57774,57842,4978.0132
1726228800,57842,57935,57579,57872.199,8044.9751
1726232400,57872.199,58141.199,57634,58026.102,7548.8472
1726236000,58026.102,58541.102,57790,58432.102,12361.205
1726239600,58432.102,59697.699,58341.102,59636.5,21999.994
1726243200,59636.5,59788,59283,59419.199,10113.141
1726246800,59419.199,59950,59414.699,59545,8205.8047
1726250400,59545,59892.898,59428.898,59720.398,6135.522
1726254000,59720.398,59971.199,59603.5,59699.801,5252.7129
1726257600,59699.801,59929.5,59584.602,59800,2886.416
1726261200,59800,60349,59777,60247.398,8638.8711
1726264800,60247.398,60613.699,60200,60581.102,8832.0361
1726268400,60581.102,60624.199,60305,60466.301,3667.6699
1726272000,60466.301,60584.199,60353.898,60385,2233.7539
1726275600,60385,60569,60379.5,60379.602,1932.6331
1726279200,60379.602,60475.199,60251.301,60254.602,1708.438
1726282800,60254.602,60401.398,60254.5,60291.801,1111.8361
1726286400,60291.801,60322.398,60120,60184.301,1895.728
1726290000,60184.301,60206.699,59873.398,59894,2987.6379
1726293600,59894,60060,59851.199,60014.102,2127.6211
1726297200,60014.102,60152.699,59960.301,60109.199,1723.085
1726300800,60109.199,60126.699,59904.199,59949.898,1595.295
1726304400,59949.898,60041.102,59815.602,60041.102,2013.105
1726308000,60041.102,60041.102,59758,59822.102,1939.321
1726311600,59822.102,59822.102,59560,59670.102,3821.5559
1726315200,59670.102,59822,59596.301,59756.898,1743.809
1726318800,59756.898,59760,59601.301,59731.602,2141.5029
1726322400,59731.602,59991.801,59666.898,59887.102,3129.7451
1726326000,59887.102,59927.398,59793.5,59845.5,1246.457
1726329600,59845.5,59963.699,59801,59953.301,1808.941
1726333200,59953.301,59953.301,59815.602,59862.301,699.02002
1726336800,59862.301,59862.301,59357.699,59755.301,7436.4878
1726340400,59755.301,59882.5,59701.199,59783,1135.197
1726344000,59783,60099.699,59750.801,59988.398,3226.939
1726347600,59988.398,60039.602,59913.301,59999.398,977.80499
1726351200,59999.398,60135.898,59898.699,59988.602,1958.2729
1726354800,59988.602,60032.398,59924.5,59968,546.737
1726358400,59968,60097.898,59959.602,60002.602,665.94
1726362000,60002.602,60250.301,60001.398,60198.398,1898.1331
1726365600,60198.398,60233.301,60084.398,60206.102,899.79498
1726369200,60206.102,60220,60100,60131.801,603.52698
1726372800,60131.801,60197.301,60018.898,60095.301,1073.3571
1726376400,60095.301,60186,60095.301,60119.398,879.37299
1726380000,60119.398,60161.801,60095.898,60128.398,416.14801
1726383600,60128.398,60177.602,60093.301,60161.602,659.52698
1726387200,60161.602,60175.602,60004.102,60042.898,1358.8101
1726390800,60042.898,60085,59975.199,59985,1139.869
1726394400,59985,60022.801,59832,59957.602,1964.13
1726398000,59957.602,60007.5,59868.102,59975.301,1229.757
1726401600,59975.301,60108.801,59927.102,60082.898,1272.27
1726405200,60082.898,60347.801,60055.602,60161.398,3310.769
1726408800,60161.398,60275.301,59845.602,60249.898,4020.115
1726412400,60249.898,60392.801,60140.898,60312.898,2708.0171
1726416000,60312.898,60330,59905.898,59925.5,3340.3279
1726419600,59925.5,60020,59677.602,59788.102,4088.7271
1726423200,59788.102,60165.199,59716.199,59948.602,4503.1382
1726426800,59948.602,60117.602,59777.398,59853.102,2765.377
1726430400,59853.102,59919.102,59660,59770.102,2981.915
1726434000,59770.102,59775.898,59430,59635.898,4480.3428
1726437600,59635.898,59650,59361,59398,2841.48
1726441200,59398,59432,58652.102,59101.199,13661.842
1726444800,59101.199,59182,58570.102,58633,7087.3389
1726448400,58633,58781.102,58369.801,58577,7195.207
1726452000,58577,58639.699,58065,58243.398,7743.6299
1726455600,58243.398,58585.5,58190,58547,4574.457
1726459200,58547,58570.602,58282.301,58323.898,3059.0061
1726462800,58323.898,58642.398,58313,58637.102,3095.27
1726466400,58637.102,58827.301,58595.602,58681.199,3242.0969
1726470000,58681.199,58942.199,58637.801,58881.898,2863.707
1726473600,58881.898,59159,58828.602,58890.699,5256.2612
1726477200,58890.699,59008,58550.602,58605.602,4334.2319
1726480800,58605.602,58714.898,58474.898,58714.898,2894.104
1726484400,58714.898,58839.898,58620.102,58633.602,2156.679
1726488000,58633.602,58760,58407,58505.102,3813.7849
1726491600,58505.102,58591.801,57922.801,58469.898,11590.367
1726495200,58469.898,58536.898,57550.5,57580.199,15402.484
1726498800,57580.199,57984.602,57529.801,57867.199,6926.9712
1726502400,57867.199,57941,57650.5,57784.801,3685.166
1726506000,57784.801,58250,57450,58153.199,8922.5762
1726509600,58153.199,58177,57665,57870,6149.106
1726513200,57870,58014,57767,57922.199,2652.7661
1726516800,57922.199,58164.801,57605,57667.102,3976.9351
1726520400,57667.102,57990.801,57569.5,57979.102,2215.3511
1726524000,57979.102,58026,57819.199,57948.602,1433.807
1726527600,57948.602,58399,57948.5,58185,3666.967
1726531200,58185,58314.898,57568,57592.898,5909.2119
1726534800,57592.898,57941.301,57590.102,57873.602,3042.574
1726538400,57873.602,58185.699,57814,58089.898,2889.1509
1726542000,58089.898,58125,57955.699,58037.801,1570.738
1726545600,58037.801,58309.199,57985.102,58222.5,2203.605
1726549200,58222.5,58772.301,58205,58617.602,4524.8101
1726552800,58617.602,58645.398,58422.102,58461.699,2432.74
1726556400,58461.699,58685,58420.602,58665.898,2097.2959
1726560000,58665.898,58834.398,58605,58767.199,2654.3059
1726563600,58767.199,59069.699,58668.102,58944,4903.418
1726567200,58944,59249.898,58875.102,59210,5478.188
1726570800,59210,59280,58992.5,59059,4292.1392
1726574400,59059,59420,59021.398,59354.602,5597.6382
1726578000,59354.602,59385,58838.5,58930,8402.4912
1726581600,58930,60366,58910.699,60242,27287.715
1726585200,60242,61330,60184.301,61107,30224.645
1726588800,61107,61237.5,60703,60848,9143.4404
1726592400,60848,60977.398,60655.699,60933.898,5177.353
1726596000,60933.898,61059.102,60365.602,60503.898,7575.5562
1726599600,60503.898,60684.801,59531.199,59945.5,14119.056
1726603200,59945.5,60327.199,59688,60090,8015.3789
1726606800,60090,60431.301,60076.102,60304.699,2203.5229
1726610400,60304.699,60325.801,60085.398,60204.398,1934.895
1726614000,60204.398,60289.801,59968.699,60275.102,1820.665
1726617600,60275.102,60299.102,59835,60203.5,4127.2969
1726621200,60203.5,60299.301,59953.699,60077.301,2207.9619
